,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,URL,,,Naming,,,,,,,,Body & Dimensions,,,,,,,,,,,,,,Engine,,,,,,,,,,,,,,,,Drivetrain,,,,,,,,Transmission,,,,,,,,,,,,
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099151/,BMW 3 SERIES 320i SPORTS,BMW,3 SERIES,320i SPORTS,9/2015,2015,"¥5,060,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509.jpg;,Sedan,4,5,DBA-8A20,4645,1800,1440,2810,1530,1570,,-,,1580,B48B20A,-,184,135,5000,27.5,270,-,1998,,,11,-,-,60,-,-,5.4,-,-,-,-,225/50R17,225/50R17,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099155/,BMW 3 SERIES 320i M-SPORT,BMW,3 SERIES,320i M-SPORT,9/2015,2015,"¥5,110,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509m.jpg;,Sedan,4,5,DBA-8A20,4645,1800,1430,2810,1535,1550,,-,,1560,B48B20A,-,184,135,5000,29.6,290,-,1998,,,11,-,-,60,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,6MT,,4.002,2.13,1.395,1,0.781,0.668,,,3.647,3.385
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099152/,BMW 3 SERIES 320i LUXURY,BMW,3 SERIES,320i LUXURY,9/2015,2015,"¥5,260,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509.jpg;,Sedan,4,5,DBA-8A20,4645,1800,1440,2810,1530,1570,,-,,1580,B48B20A,-,184,135,5000,27.5,270,-,1998,,,11,-,-,60,-,-,5.4,-,-,-,-,225/50R17,225/50R17,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099153/,BMW 3 SERIES 320i M-SPORT,BMW,3 SERIES,320i M-SPORT,9/2015,2015,"¥5,280,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509m.jpg;,Sedan,4,5,DBA-8A20,4645,1800,1430,2810,1535,1550,,-,,1580,B48B20A,-,184,135,5000,27.5,270,-,1998,,,11,-,-,60,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099171/,BMW 3 SERIES 320i TOURING SPORT,BMW,3 SERIES,320i TOURING SPORT,9/2015,2015,"¥5,280,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509a.jpg;,Wagon,5,5,DBA-8A20,4645,1800,1460,2810,1530,1570,,-,,1660,B48B20A,-,184,135,5000,27.5,270,-,1998,,,11,-,-,60,-,-,5.4,-,-,-,-,225/50R17,225/50R17,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099156/,BMW 3 SERIES 320i X DRIVE SPORT,BMW,3 SERIES,320i X DRIVE SPORT,9/2015,2015,"¥5,370,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509.jpg;,Sedan,4,5,DBA-8A20,4645,1800,1445,2810,1530,1570,,-,,1660,B48B20A,-,184,135,5000,27.5,270,-,1998,,,11,-,-,60,-,-,5.6,-,-,-,-,225/50R17,225/50R17,-,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099172/,BMW 3 SERIES 320i TOURING LUXURY,BMW,3 SERIES,320i TOURING LUXURY,9/2015,2015,"¥5,480,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509a.jpg;,Wagon,5,5,DBA-8A20,4645,1800,1460,2810,1530,1570,,-,,1660,B48B20A,-,184,135,5000,27.5,270,-,1998,,,11,-,-,60,-,-,5.4,-,-,-,-,225/50R17,225/50R17,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099173/,BMW 3 SERIES 320i TOURING M SPORT,BMW,3 SERIES,320i TOURING M SPORT,9/2015,2015,"¥5,500,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509a.jpg;,Wagon,5,5,DBA-8A20,4645,1800,1450,2810,1535,1550,,-,,1660,B48B20A,-,184,135,5000,27.5,270,-,1998,,,11,-,-,60,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099158/,BMW 3 SERIES 320i X DRIVE LUXURY,BMW,3 SERIES,320i X DRIVE LUXURY,9/2015,2015,"¥5,570,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509.jpg;,Sedan,4,5,DBA-8A20,4645,1800,1445,2810,1530,1570,,-,,1660,B48B20A,-,184,135,5000,27.5,270,-,1998,,,11,-,-,60,-,-,5.6,-,-,-,-,225/50R17,225/50R17,-,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099159/,BMW 3 SERIES 320i X DRIVE M-SPORT,BMW,3 SERIES,320i X DRIVE M-SPORT,9/2015,2015,"¥5,590,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509m.jpg;,Sedan,4,5,DBA-8A20,4645,1800,1445,2810,1535,1550,,-,,1660,B48B20A,-,184,135,5000,27.5,270,-,1998,,,11,-,-,60,-,-,5.6,-,-,-,-,225/45R18,255/40R18,-,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099174/,BMW 3 SERIES 320i X DRIVE TOURING SPORT,BMW,3 SERIES,320i X DRIVE TOURING SPORT,9/2015,2015,"¥5,590,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509a.jpg;,Wagon,5,5,DBA-8A20,4645,1800,1465,2810,1530,1570,,-,,1740,B48B20A,-,184,135,5000,27.5,270,-,1998,,,11,-,-,60,-,-,5.6,-,-,-,-,225/50R17,225/50R17,-,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099175/,BMW 3 SERIES 320i X DRIVE TOURING LUXURY,BMW,3 SERIES,320i X DRIVE TOURING LUXURY,9/2015,2015,"¥5,790,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509a.jpg;,Wagon,5,5,DBA-8A20,4645,1800,1465,2810,1530,1570,,-,,1740,B48B20A,-,184,135,5000,27.5,270,-,1998,,,11,-,-,60,-,-,5.6,-,-,-,-,225/50R17,225/50R17,-,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099176/,BMW 3 SERIES 320i X DRIVE TOURING M-SPORT,BMW,3 SERIES,320i X DRIVE TOURING M-SPORT,9/2015,2015,"¥5,810,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509a.jpg;,Wagon,5,5,DBA-8A20,4645,1800,1465,2810,1535,1550,,-,,1740,B48B20A,-,184,135,5000,27.5,270,-,1998,,,11,-,-,60,-,-,5.6,-,-,-,-,225/45R18,255/40R18,-,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099164/,BMW 3 SERIES 330i SPORTS,BMW,3 SERIES,330i SPORTS,9/2015,2015,"¥5,990,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509.jpg;,Sedan,4,5,DBA-8A20,4645,1800,1440,2810,1535,1550,,-,,1600,B48B20B,-,252,185,5200,35.7,350,-,1998,,,10.2,-,-,60,-,-,5.4,-,-,-,-,225/45R18,225/40R18,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099181/,BMW 3 SERIES 330i TOURING SPORT,BMW,3 SERIES,330i TOURING SPORT,9/2015,2015,"¥6,210,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509a.jpg;,Wagon,5,5,DBA-8A20,4645,1800,1460,2810,1535,1550,,-,,1680,B48B20B,-,252,185,5200,35.7,350,-,1998,,,10.2,-,-,60,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099165/,BMW 3 SERIES 330i LUXURY,BMW,3 SERIES,330i LUXURY,9/2015,2015,"¥6,220,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509.jpg;,Sedan,4,5,DBA-8A20,4645,1800,1440,2810,1535,1575,,-,,1600,B48B20B,-,252,185,5200,35.7,350,-,1998,,,10.2,-,-,60,-,-,5.4,-,-,-,-,225/45R18,225/45R18,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099166/,BMW 3 SERIES 330i M-SPORT,BMW,3 SERIES,330i M-SPORT,9/2015,2015,"¥6,220,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509m.jpg;,Sedan,4,5,DBA-8A20,4645,1800,1430,2810,1535,1550,,-,,1600,B48B20B,-,252,185,5200,35.7,350,-,1998,,,10.2,-,-,60,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099182/,BMW 3 SERIES 330i TOURING LUXURY,BMW,3 SERIES,330i TOURING LUXURY,9/2015,2015,"¥6,440,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509a.jpg;,Wagon,5,5,DBA-8A20,4645,1800,1460,2810,1535,1575,,-,,1680,B48B20B,-,252,185,5200,35.7,350,-,1998,,,10.2,-,-,60,-,-,5.4,-,-,-,-,225/45R18,225/45R18,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099183/,BMW 3 SERIES 330i TOURING M SPORT,BMW,3 SERIES,330i TOURING M SPORT,9/2015,2015,"¥6,440,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509a.jpg;,Wagon,5,5,DBA-8A20,4645,1800,1450,2810,1535,1550,,-,,1680,B48B20B,-,252,185,5200,35.7,350,-,1998,,,10.2,-,-,60,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10101657/,BMW 3 SERIES 335i GRAN TURISMO M-SPORT,BMW,3 SERIES,335i GRAN TURISMO M-SPORT,9/2015,2015,"¥8,110,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509e.jpg;,Sedan,5,5,DBA-3X30,4855,1830,1500,2920,1540,1570,,-,,1740,N55B30A,-,306,225,5800,40.8,400,-,2979,,,10.2,-,-,60,-,-,5.7,-,-,-,-,225/50R18,255/45R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.077
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10101655/,BMW 3 SERIES 335i GRAN TURISMO LUXURY,BMW,3 SERIES,335i GRAN TURISMO LUXURY,9/2015,2015,"¥8,150,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509d.jpg;,Sedan,5,5,DBA-3X30,4825,1830,1510,2920,1540,1585,,-,,1740,N55B30A,-,306,225,5800,40.8,400,-,2979,,,10.2,-,-,60,-,-,5.7,-,-,-,-,225/50R18,225/50R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.077
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099167/,BMW 3 SERIES 340i LUXURY,BMW,3 SERIES,340i LUXURY,9/2015,2015,"¥7,760,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509.jpg;,Sedan,4,5,DBA-8B30,4645,1800,1440,2810,1535,1575,,-,,1660,B58B30A,-,326,240,5500,45.9,450,-,2997,,,11,-,-,60,-,-,5.4,-,-,-,-,225/45R18,225/45R18,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099168/,BMW 3 SERIES 340i M-SPORT,BMW,3 SERIES,340i M-SPORT,9/2015,2015,"¥7,760,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509m.jpg;,Sedan,4,5,DBA-8B30,4645,1800,1430,2810,1535,1550,,-,,1660,B58B30A,-,326,240,5500,45.9,450,-,2997,,,11,-,-,60,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099184/,BMW 3 SERIES 340i TOURING LUXURY,BMW,3 SERIES,340i TOURING LUXURY,9/2015,2015,"¥7,980,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509a.jpg;,Wagon,5,5,DBA-8B30,4645,1800,1460,2810,1535,1575,,-,,1730,B58B30A,-,326,240,5500,45.9,450,-,2997,,,11,-,-,60,-,-,5.4,-,-,-,-,225/45R18,225/45R18,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10099185/,BMW 3 SERIES 340i TOURING M SPORT,BMW,3 SERIES,340i TOURING M SPORT,9/2015,2015,"¥7,980,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201509a.jpg;,Wagon,5,5,DBA-8B30,4645,1800,1450,2810,1535,1550,,-,,1730,B58B30A,-,326,240,5500,45.9,450,-,2997,,,11,-,-,60,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5,3.2,2.143,1.72,1.314,1,0.822,0.64,3.456,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10097077/,BMW 3 SERIES 320D M SPORT STYLE EDGE,BMW,3 SERIES,320D M SPORT STYLE EDGE,5/2015,2015,"¥5,670,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505a.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505aaa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505abb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505acc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505add.jpg;,Sedan,4,5,LDA-3D20,4625,1800,1430,2810,1525,1540,,-,,1550,N47D20C,-,184,135,4000,38.7,380,-,1995,,,16.5,-,-,57,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10097078/,BMW 3 SERIES 320D TOURING M SPORT STYLE EDGE,BMW,3 SERIES,320D TOURING M SPORT STYLE EDGE,5/2015,2015,"¥5,890,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505f.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505faa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505fbb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505fcc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505fdd.jpg;,Wagon,5,5,LDA-3D20,4625,1800,1450,2810,1525,1540,,-,,1620,N47D20C,-,184,135,4000,38.7,380,-,1995,,,16.5,-,-,57,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10097073/,BMW 3 SERIES 320i M-SPORT STYLE EDGE,BMW,3 SERIES,320i M-SPORT STYLE EDGE,5/2015,2015,"¥5,440,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505a.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505aaa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505abb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505acc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505add.jpg;,Sedan,4,5,DBA-3B20,4625,1800,1430,2810,1525,1540,,-,,1540,N20B20B,-,184,135,5000,27.5,270,-,1997,,,11,-,-,60,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10097074/,BMW 3 SERIES 320i TOURING M SPORT STYLE EDGE,BMW,3 SERIES,320i TOURING M SPORT STYLE EDGE,5/2015,2015,"¥5,660,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505b.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505baa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505bbb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505bcc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505bdd.jpg;,Wagon,5,5,DBA-3B20,4625,1800,1450,2810,1525,1540,,-,,1600,N20B20B,-,184,135,5000,27.5,270,-,1997,,,11,-,-,60,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10097075/,BMW 3 SERIES 320i X DRIVE M-SPORT STYLE EDGE,BMW,3 SERIES,320i X DRIVE M-SPORT STYLE EDGE,5/2015,2015,"¥5,750,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505a.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505aaa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505abb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505acc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505add.jpg;,Sedan,4,5,DBA-3B20,4625,1800,1440,2810,1525,1540,,-,,1610,N20B20B,-,184,135,5000,27.5,270,-,1997,,,11,-,-,60,-,-,5.6,-,-,-,-,225/45R18,255/40R18,-,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10097076/,BMW 3 SERIES 320i X DRIVE TOURING M-SPORT STYLE EDGE,BMW,3 SERIES,320i X DRIVE TOURING M-SPORT STYLE EDGE,5/2015,2015,"¥5,970,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505d.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505daa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505dbb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505dcc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201505ddd.jpg;,Wagon,5,5,DBA-3B20,4625,1800,1460,2810,1525,1540,,-,,1690,N20B20B,-,184,135,5000,27.5,270,-,1997,,,11,-,-,60,-,-,5.6,-,-,-,-,225/45R18,255/40R18,-,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10096209/,BMW 3 SERIES 320i GRAN TURISMO LUXURY LOUNGE,BMW,3 SERIES,320i GRAN TURISMO LUXURY LOUNGE,4/2015,2015,"¥5,990,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201504a.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201504abk.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201504ain.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201504aop.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201504aaa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201504abb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201504acc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201504add.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201504aee.jpg;,Sedan,5,5,DBA-3X20,4825,1830,1510,2920,1540,1585,,-,,1660,N20B20B,-,184,135,5000,27.5,270,-,1997,,,11,-,-,60,-,-,5.7,-,-,-,-,225/50R18,225/50R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10094389/,BMW 3 SERIES 320i GRAN TURISMO,BMW,3 SERIES,320i GRAN TURISMO,11/2014,2014,"¥5,290,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201411.jpg;,Sedan,5,5,DBA-3X20,4825,1830,1510,2920,1540,1585,,-,,1660,N20B20B,-,184,135,5000,27.5,270,-,1997,,,11,-,-,60,-,-,5.7,-,-,-,-,225/55R17,225/55R17,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10094390/,BMW 3 SERIES 320i GRAN TURISMO SPORT,BMW,3 SERIES,320i GRAN TURISMO SPORT,11/2014,2014,"¥5,500,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201411a.jpg;,Sedan,5,5,DBA-3X20,4825,1830,1510,2920,1540,1585,,-,,1660,N20B20B,-,184,135,5000,27.5,270,-,1997,,,11,-,-,60,-,-,5.7,-,-,-,-,225/50R18,225/50R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10094391/,BMW 3 SERIES 320i GRAN TURISMO MODERN,BMW,3 SERIES,320i GRAN TURISMO MODERN,11/2014,2014,"¥5,500,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201411b.jpg;,Sedan,5,5,DBA-3X20,4825,1830,1510,2920,1540,1585,,-,,1660,N20B20B,-,184,135,5000,27.5,270,-,1997,,,11,-,-,60,-,-,5.7,-,-,-,-,225/50R18,225/50R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10094392/,BMW 3 SERIES 320i GRAN TURISMO LUXURY,BMW,3 SERIES,320i GRAN TURISMO LUXURY,11/2014,2014,"¥5,500,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201411c.jpg;,Sedan,5,5,DBA-3X20,4825,1830,1510,2920,1540,1585,,-,,1660,N20B20B,-,184,135,5000,27.5,270,-,1997,,,11,-,-,60,-,-,5.7,-,-,-,-,225/50R18,225/50R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10094393/,BMW 3 SERIES 320i GRAN TURISMO M-SPORT,BMW,3 SERIES,320i GRAN TURISMO M-SPORT,11/2014,2014,"¥5,700,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201411d.jpg;,Sedan,5,5,DBA-3X20,4855,1830,1500,2920,1540,1570,,-,,1660,N20B20B,-,184,135,5000,27.5,270,-,1997,,,11,-,-,60,-,-,5.7,-,-,-,-,225/50R18,255/45R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10094394/,BMW 3 SERIES 328i GRAN TURISMO,BMW,3 SERIES,328i GRAN TURISMO,11/2014,2014,"¥6,370,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201411.jpg;,Sedan,5,5,DBA-3X28,4825,1830,1510,2920,1540,1585,,-,,1690,N20B20A,-,245,180,5000,35.7,350,-,1997,,,10,-,-,60,-,-,5.7,-,-,-,-,225/55R17,225/55R17,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10094395/,BMW 3 SERIES 328i GRAN TURISMO SPORT,BMW,3 SERIES,328i GRAN TURISMO SPORT,11/2014,2014,"¥6,580,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201411a.jpg;,Sedan,5,5,DBA-3X28,4825,1830,1510,2920,1540,1585,,-,,1690,N20B20A,-,245,180,5000,35.7,350,-,1997,,,10,-,-,60,-,-,5.7,-,-,-,-,225/50R18,225/50R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10094396/,BMW 3 SERIES 328i GRAN TURISMO MODERN,BMW,3 SERIES,328i GRAN TURISMO MODERN,11/2014,2014,"¥6,580,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201411b.jpg;,Sedan,5,5,DBA-3X28,4825,1830,1510,2920,1540,1585,,-,,1690,N20B20A,-,245,180,5000,35.7,350,-,1997,,,10,-,-,60,-,-,5.7,-,-,-,-,225/50R18,225/50R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10094397/,BMW 3 SERIES 328i GRAN TURISMO LUXURY,BMW,3 SERIES,328i GRAN TURISMO LUXURY,11/2014,2014,"¥6,580,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201411c.jpg;,Sedan,5,5,DBA-3X28,4825,1830,1510,2920,1540,1585,,-,,1690,N20B20A,-,245,180,5000,35.7,350,-,1997,,,10,-,-,60,-,-,5.7,-,-,-,-,225/50R18,225/50R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10094398/,BMW 3 SERIES 328i GRAN TURISMO M-SPORT,BMW,3 SERIES,328i GRAN TURISMO M-SPORT,11/2014,2014,"¥6,780,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201411d.jpg;,Sedan,5,5,DBA-3X28,4855,1830,1500,2920,1540,1570,,-,,1690,N20B20A,-,245,180,5000,35.7,350,-,1997,,,10,-,-,60,-,-,5.7,-,-,-,-,225/50R18,255/45R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.295,3.154
